enheterna har aktuella genomförandeplaner för de boende;U28112
brukarbedömning individ- och familjeomsorg totalt  - påverka hjälp, andel (%);U30451
brukarbedömning individ- och familjeomsorg totalt, svarsfrekvens (%);U30900
brukarbedömning individ- och familjeomsorg totalt, antal svar;U30901
brukarbedömning ekonomiskt bistånd ifo  - få kontakt, andel (%);U31500
brukarbedömning ekonomiskt bistånd ifo  - tydlig information, andel (%);U31501
brukarbedömning ekonomiskt bistånd ifo  - visar förståelse, andel (%);U31502
brukarbedömning ekonomiskt bistånd ifo  - inflytande, andel (%);U31503
brukarbedömning ekonomiskt bistånd ifo  - påverka hjälp, andel (%);U31504
brukarbedömning ekonomiskt bistånd ifo  - förbättrad situation, andel (%);U31506
brukarbedömning ekonomiskt bistånd ifo, svarsfrekvens (%);U31902
brukarbedömning ekonomiskt bistånd ifo, antal svar;U31903
brukarbedömning barn- och ungdomsvård ifo  - få kontakt, andel (%);U33575
brukarbedömning barn- och ungdomsvård ifo  - tydlig information, andel (%);U33576
brukarbedömning barn- och ungdomsvård ifo  - visar förståelse, andel (%);U33577
brukarbedömning barn- och ungdomsvård ifo  - inflytande, andel (%);U33578
brukarbedömning barn- och ungdomsvård ifo - påverka hjälp, andel (%);U33579
brukarbedömning barn- och ungdomsvård ifo  - förbättrad situation, andel (%);U33581
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare  - få kontakt, andel (%);U33589
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare  - tydlig information, andel (%);U33590
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare  - visar förståelse, andel (%);U33591
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare  - inflytande, andel (%);U33592
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare  - påverka hjälp, andel (%);U33593
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare  - förbättrad situation, andel (%);U33595
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare, svarsfrekvens (%);U33900
brukarbedömning barn- och ungdomsvård ifo, svarsfrekvens (%);U33901
brukarbedömning barn- och ungdomsvård ifo vårdnadshavare, antal svar;U33903
brukarbedömning barn- och ungdomsvård ifo, antal svar;U33904
brukarbedömning missbruksvård ifo  - få kontakt, andel (%);U35538
brukarbedömning missbruksvård ifo  - tydlig information, andel (%);U35539
brukarbedömning missbruksvård ifo  - visar förståelse, andel (%);U35540
brukarbedömning missbruksvård ifo  - inflytande, andel (%);U35541
brukarbedömning missbruksvård ifo  - påverka hjälp, andel (%);U35542
brukarbedömning missbruksvård ifo  - förbättrad situation, andel (%);U35544
brukarbedömning missbruksvård ifo, svarsfrekvens (%);U35900
brukarbedömning missbruksvård ifo, antal svar;U35901
elever i musik- eller kulturskola, 6-15 år, andel (%);N09890
elever i åk 9 med lägst betyget e i idrott och hälsa, kommunala skolor, andel (%);N15722
kostnad gymnasieskola hemkommun, kr/elev;N17005
gymnasieelever med indraget studiestöd pga. ogiltig frånvaro, hemkommun, andel (%);N17625
delaktighetsindex, andel (%) av maxpoäng;U00454
handläggningstid (median) från när ansökan betraktas som fullständig till beslut för bygglov för nybyggnad av en- och tvåbostadshus, antal dagar;U00811
nöjdhet med skötseln av kommunens utomhusmiljöer, andel (%);U07505
brukarbedömning boende lss totalt - brukaren trivs alltid hemma;U28570
socialjour tillgänglig utanför kontorstid, (ja=1, nej=0) (-2021);U31466
aktuell rutin för samordning mellan missbruk- och beroendevård och ekonomiskt bistånd, (ja=1, nej=0) (-2021);U35505
aktuell rutin för samordning mellan missbruk- och beroendevård och socialpsykiatri, (ja=1, nej=0) (-2021);U35506
aktuell rutin för samordning mellan missbruk- och beroendevård och barn och unga, (ja=1, nej=0) (-2021);U35510
aktuell rutin för samordning mellan missbruk- och beroendevård och lss, (ja=1, nej=0) (-2021);U35511
aktuell rutin för samordning mellan missbruk- och beroendevård och äldreomsorg, (ja=1, nej=0) (-2021);U35512
aktuell överenskommelse om samverkan mellan missbruk- och beroendevård och region, (ja=1, nej=0);U35513
aktuell samlad plan för personalens kompetensutveckling inom missbruk- och beroendevården, (ja=1, nej=0) (-2021);U35514
case management i form av integrerade team till personer med missbruk eller beroende och psykisk sjukdom, (ja=1, nej=0);U35516
case management i form av strengths model till personer med missbruk och beroende, (ja=1, nej=0);U35517
minst en av manualbaserade rekommenderade insatser till personer med missbruk eller beroende, (ja=1, nej=0);U35518
minst ett stödprogram till närstående till personer med missbruk eller beroende, (ja=1, nej=0);U35519
boendeinsatsen vårdkedja till hemlösa personer med missbruk, beroende eller psykisk sjukdom (ja=1, nej=0) (-2021);U35521
standardiserade bedömningsmetoder inom socialtjänstens missbruks- och beroendeverksamhet som underlag vid uppföljning av insatser till enskilda, (ja, för alla=2, ja, men inte för vissa=1, nej=0);U35522
sammanställt resultat för att utveckla verksamheten för klienter inom missbruksvården som bor med barn, (ja=2, nej, men fattat beslut=1, nej=0);U35523
sammanställt resultat för att utveckla verksamheten för klienter inom missbruksvården som är unga vuxna, (ja=2, nej, men fattat beslut=1, nej=0);U35524
sammanställt resultat för att utveckla verksamheten för klienter inom missbruksvården som är 65 år och äldre, (ja=2, nej, men fattat beslut=1, nej=0);U35525
sammanställt resultat för att utveckla verksamheten för klienter inom missbruksvården som är kontakt med beroendevård/psykiatri, (ja=2, nej, men fattat beslut=1, nej=0);U35526
systematisk uppföljning av biståndsbeslutade insatser till enskilda på gruppnivå utifrån kön inom missbruk, (ja=1, nej=0);U35527
sammanställt resultaten av biståndsbeslutade insatser till enskilda på gruppnivå utifrån kön inom missbruk, (ja=2, nej, men genomfört uppföljning=1, nej=0).;U35528
rutiner där handläggare erbjuder den enskilde att ha med sig en annan person på möten inom missbruk-/beroendevård, (ja=1, nej=0);U35529
brukarstyrd brukarrevision av verksamheter inom missbruks- och beroendevården de senaste två åren för att ge brukare inflytande, (ja=1, nej=0) (-2021);U35531
resultaten från brukarstyrd brukarrevision för att utveckla verksamheter inom missbruks- och beroendevården, (ja=1, nej=0) (-2021);U35532
brukarorganisation har påverkat överenskommelsen med region kring missbruks- och beroendevården, (ja=1, nej=0);U35533
aktuell rutin för att inte röja skyddade personuppgifter inom missbruks- och beroendevården, (ja=1, nej=0) (-2021);U35536
tid till första personliga besök (nybesök) inom missbruks- och beroendevården, (inom 3 dagar=3, 4-7 dagar=2, 8-14 dagar=1, mer än 15 dagar=0).;U35537
använder standardiserade bedömningsmetoden freda inom missbruk för att upptäcka våldsutsatthet hos enskilda vuxna, (ja=1, nej=0);U35546
aktuell rutin för information om samordnad individuell plan (sip) inom missbruk- och beroendevård, (ja=1, nej=0) (-2021);U35547
handläggare inom missbruks- och beroendevården som har socionomexamen, andel (%);U35548
supported employment enligt ips-modellen till personer med missbruk eller beroende av alkohol och narkotika, (ja=1, nej=0);U35549
genomfört individbaserad systematisk uppföljning (ja=1, nej=0);U35550
genomfört individbaserad systematisk uppföljning av verksamhetens stöd och/eller insatser till enskilda (ja=1, nej=0);U20491
genomfört individbaserad systematisk uppföljning av stöd och insatsers resultat för de enskilda (ja=1, nej=0);U20492
genomfört en brukarstyrd brukarrevision - missbruk (ja=1, nej=0);U35553
använt brukarstyrd brukarrevision för verksamhetsutveckling - missbruk (ja=1, nej=0);U35554
aktuell rutin vid indikation på att en vuxen utsatts för våld inom missbruk , (ja=1, nej=0);U37536
genomfört individbaserad systematisk uppföljning av målgruppens problem och/eller behov (ja=1, nej=0);U31600
aktuell rutin för samordning mellan social barn- och ungdomsvård och ekonomiskt bistånd, (ja=1, nej=0) (-2021);U33528
aktuell rutin för samordning mellan social barn- och ungdomsvård och missbruk, (ja=1, nej=0) (-2021);U33529
aktuell rutin för samordning mellan social barn- och ungdomsvård och socialpsykiatri, (ja=1, nej=0) (-2021);U33530
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och primärvård, (ja=1, nej=0);U33536
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och tandvård, (ja=1, nej=0);U33537
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och mödravård, (ja=1, nej=0);U33538
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och barnhälsovård, (ja=1, nej=0);U33539
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och barn- och ungdomspsykiatri, (ja=1, nej=0);U33540
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och barn- och ungdomsmedicin, (ja=1, nej=0);U33541
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och barn- och ungdomshabilitering, (ja=1, nej=0);U33542
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och förskola, (ja=1, nej=0);U33543
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och skola, (ja=1, nej=0);U33544
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och sis, (ja=1, nej=0) (-2021);U33545
aktuell överenskommelse om samverkan mellan social barn- och ungdomsvård och polisen, (ja=1, nej=0);U33546
aktuell samlad plan för personalens kompetensutveckling inom social barn- och ungdomsvård, (ja=1, nej=0) (-2021);U33549
samlad plan för familjehemmens kompetensutveckling i den sociala barn- och ungdomsvården, (ja=1, nej=0);U33552
grundläggande utbildning ett hem att växa i för anlitade jour- och/eller familjehem i sociala barn- och ungdomsvården, (ja=1, nej=0).;U33553
standardiserade bedömningsmetoden bra-fam för familjehem i sociala barn- och ungdomsvården, (ja=1, nej=0);U33554
manualbaserad insats för föräldrastöd i grupp i sociala barn- och ungdomsvården, (ja=1, nej=0);U33555
manualbaserad insats för psykosocial behandling för ungdomar i sociala barn- och ungdomsvården, (ja=1, nej=0);U33556
manualbaserad insats för stödgruppsverksamhet psykosocial problematik i sociala barn- och ungdomsvården, (ja=1, nej=0);U33557
standardiserade bedömningsmetoder för utagerande beteende inom sociala barn och ungdomsvården (ja=1, nej=0);U33558
standardiserade bedömningsmetoder för missbruk inom sociala barn och ungdomsvården (ja=1, nej=0);U33559
standardiserade bedömningsmetoder för föräldraförmåga inom sociala barn och ungdomsvården (ja=1, nej=0);U33560
kommunen har sammanställt resultaten från systematisk uppföljning av biståndsbeslutade insatser till enskilda på gruppnivå och använt resultaten från sammanställningen för att utveckla sociala barn- och ungdomsvården öppenvård, (ja=2, delvis=1, nej=0);U33561
kommunen har sammanställt resultaten från systematisk uppföljning av biståndsbeslutade insatser till enskilda på gruppnivå och använt resultaten från sammanställningen för att utveckla sociala barn- och ungdomsvården dygnsvård, (ja=2, delvis=1, nej=0);U33562
kommunen har sammanställt resultaten av biståndsbeslutade öppenvårdsinsatser till enskilda på gruppnivå med ett könsperspektiv och använt resultaten från sammanställningen för att utveckla sociala barn- och ungdomsvården öppenvård, (ja=2, delvis=1, nej=0);U33564
kommunen har sammanställt resultaten av biståndsbeslutade dygnsvårdsinsatser till enskilda på gruppnivå med ett könsperspektiv och använt resultaten från sammanställningen för att utveckla sociala barn- och ungdomsvården dygnsvård, (ja=2, delvis=1, nej=0);U33565
information till alla placerade barn inom sociala barn- och ungdomsvården om deras rättigheter/nå ansvariga, (ja=1, nej=0);U33566
aktuell rutin för att inte röja skyddade personuppgifter inom social barn- och ungdomsvård, (ja=1, nej=0) (-2021);U33569
använder standardiserade bedömningsmetoden freda-kortfrågor för att upptäcka våldsutsatthet hos enskilda vuxna, (ja=1, nej=0).;U33596
genomfört systematisk uppföljning med ett könsperspektiv inom sociala barn- och ungdomsvården öppenvård, (ja=1, nej=0).;U33597
genomfört systematisk uppföljning med ett könsperspektiv inom sociala barn- och ungdomsvården dygnsvård, (ja=1, nej=0).;U33598
aktuell rutin för information om samordnad individuell plan (sip) inom social barn- och ungdomsvård , (ja=1, nej=0). (-2021);U33599
17-åringar som fullföljt grundskolan. placerade under hela årkurs 9. andel (%).;U33601
15- och 16-åringar med långvarig samtidig läkemedelsförskrivning av två eller flera psykofarmaka. placerade under hela åk 9. andel (%).;U33603
15-och 16-åringar med samtidig läkemedelsförskrivning av två eller flera psykofarmaka. placerade under hela åk 9. andel (%).;U33604
15-16 åringar med läkemedelsförskrivning av psyko-farmaka. placerade under hela åk 9. andel (%).;U33605
17-åringar folkbokförda i sverige som fullföljt grundskolan. ej placerade. andel (%).;U33606
17-åringar folkbokförda i sverige som fullföljt grundskolan. placerade, ej hela årkurs 9. andel (%).;U33607
20-åringar som har avslutat treårigt gymnasium. ej placerade. andel (%).;U33608
20-åringar som har avslutat treårigt gymnasium. placerade, ej hela årkurs 9. andel (%). källa: socialstyrelsen;U33609
15-och 16-åringar med långvarig samtidig läkemedelsförskrivning av två eller flera psykofarmaka. ej placerade. andel (%).;U33610
15-16 åringar med långvarig samtidig läkemedelsförskrivning av två eller flera psykofarmaka. placerade, ej hela åk 9. andel (%).;U33611
15- och 16-åringar med samtidig läkemedelsförskrivning av två eller flera psykofarmaka, ej placerade, andel (%).;U33612
15-16 åringar med samtidig läkemedelsförskrivning av två eller flera psykofarmaka. placerade, ej hela åk 9. andel (%).;U33613
15- och 16-åringar med läkemedelsförskrivning av psykofarmaka. ej placerade. andel (%).;U33614
15- och 16-åringar med läkemedelsförskrivning psykofarmaka. placerade, ej hela åk 9. andel (%).;U33615
aktuell rutin för samordning mellan social barn- och ungdomsvård och lss, (ja=1, nej=0) (-2021);U33631
handläggare med socionomutbildning och minst ett års erfarenhet av barnutredningar, andel (%);U33816
handläggare med socionomutbildning och minst tre års erfarenhet av barnutredningar, andel (%);U33817
handläggare med socionomutbildning och minst fem års erfarenhet av barnutredningar, andel (%);U33818
förutsättning att följa andel flickor 0-11 år som haft möjlighet att vara delaktiga i utredningen, (ja=1, nej=0). källa: socialstyrelsens öppna jämförelser inom social barn- och ungdomsvård. (-2021);U33824
förutsättning att följa andel pojkar 0-11 år som haft möjlighet att vara delaktiga i utredningen, (ja=1, nej=0). källa: socialstyrelsens öppna jämförelser inom social barn- och ungdomsvård. (-2021);U33825
förutsättning att följa andel flickor 12-18 år som haft möjlighet att vara delaktiga i utredningen, (ja=1, nej=0). källa: socialstyrelsens öppna jämförelser inom social barn- och ungdomsvård. (-2021);U33826
förutsättning att följa andel pojkar 12-18 år som haft möjlighet att vara delaktiga i utredningen, (ja=1, nej=0). källa: socialstyrelsens öppna jämförelser inom social barn- och ungdomsvård. (-2021);U33827
andel konsulthandläggare inom social barn- och ungdomsvård, andel (%) . källa: socialstyrelsens öppna jämförelser inom social barn- och ungdomsvård.;U33828
handläggare som utreder barn som utsatts för/bevittnat våld har fått fortbildning om våld i nära relationer, (ja=1 nej=0);U37492
handläggare som utreder barn som utsatts för/bevittnat våld har fått vidareutbildning på högskolenivå om våld i nära relationer, (ja=1, nej=0);U37493
aktuell rutin vid indikation på att en vuxen utsatts för våld inom sociala barn- och ungdomsvården , (ja=1, nej=0);U37538
referenskostnad gymnasieskola, kr/elev;N17029
gymnasieelever med examen eller studiebevis inom 3 år, hemkommun, andel (%);N17441
gymnasieelever med examen inom 3 år, högskoleförberedande program hemkommun, andel (%);N17446
gymnasieelever med examen inom 3 år, yrkesprogram hemkommun, andel (%);N17447
gymnasieelever med examen eller studiebevis inom 4 år, hemkommun, andel (%);N17457
gymnasieelever med grundläggande behörighet till universitet/högskola inom 3 år, högskoleförb pr hemkommun, andel (%);N17474
gymnasieelever med grundläggande behörighet till universitet/högskola inom 3 år, yrkesprogram hemkommun, andel (%);N17475
gymnasieelever som gått över till universitet/högskola direkt efter slutförd gymnasieutbildning, hemkommun, andel (%);N17502
ungdomar som är etablerade på arbetsmarknaden eller studerar 1 år efter slutförd gymnasieutbildning, hemkommun, andel (%);N17524
elever som avslutat årskurs 9 på våren och som ej återfanns i gymnasieskolan på hösten, hemkommun, andel (%);N17528
gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom 4 år, hemkommun, andel (%);N17538
gymnasieelever som övergått från im till nationellt program, hemkommun, andel (%);N17623
genomsnittlig betygspoäng, gymnasieelever med examen, hemkommun;N17701
elever i gymnasieskola, hemkommun, antal;N17800
gymnasieelever på yrkesprogram, hemkommun, andel (%);N17801
gymnasieelever på högskoleförberedande program, hemkommun, andel (%);N17802
gymnasieelever på introduktionsprogram (im), hemkommun, andel (%);N17803
gymnasieelever som går i fristående gymnasieskola i den egna kommunen, andel (%);N17804
gymnasieelever som går i annan kommuns gymnasieskola, andel (%);N17805
gymnasieelever som går i fristående gymnasieskola i annan kommun, andel (%);N17806
gymnasieelever som går i regionkommunal gymnasieskola, andel (%);N17807
gymnasieelever i kommunens egna skolor eller kommunalförbunds skolor i kommunen, andel (%);N17812
gymnasiefrekvens, hemkommun(%);N17899
nyinvandrade elever i gymnasieskola, hemkommun, andel (%);N17901
nettokostnad gymnasieskola, kr/elev;U17023
kostnad dagliga resor & inackordering gymnasieskola, kr/elev;U17025
aktuell rutin för samordning mellan lss och ekonomiskt bistånd, (ja=1, nej=0) (-2021);U28439
aktuell rutin för samordning mellan lss och socialpsykiatri, (ja=1, nej=0) (-2021);U28441
aktuell rutin för samordning mellan lss och äldreomsorg, (ja=1, nej=0) (-2021);U28448
aktuell överenskommelse om samverkan mellan lss och arbetsförmedlingen, (ja=1, nej=0);U28449
aktuell överenskommelse om samverkan mellan lss och försäkringskassan, (ja=1, nej=0);U28450
aktuell överenskommelse om samverkan mellan lss och barn- och ungdomspsykiatrin, (ja=1, nej=0);U28451
aktuell överenskommelse om samverkan mellan lss och barn- och ungdomsmedicin, (ja=1, nej=0);U28452
aktuell överenskommelse om samverkan mellan lss och barn- och ungdomshabilitering, (ja=1, nej=0);U28453
aktuell överenskommelse om samverkan mellan lss och vuxenpsykiatrin, (ja=1, nej=0);U28454
aktuell överenskommelse om samverkan mellan lss och vuxenhabiliteringen, (ja=1, nej=0);U28455
aktuell samlad plan för personalens kompetensutveckling inom lss-barn, (ja=1, nej=0);U28456
aktuell samlad plan för personalens kompetensutveckling inom lss-vuxen, (ja=1, nej=0);U28457
systematisk uppföljning av resultat för att utveckla verksamheten inom lss, (-2017 ja=1, nej=0. 2018- ja=2, delvis=1, nej=0);U28462
systematisk uppföljning av biståndsbeslutade insatser till enskilda på gruppnivå utifrån kön inom lss, (ja=1, nej=0);U28463
sammanställt resultaten av biståndsbeslutade insatser till enskilda på gruppnivå utifrån kön inom lss, (ja=2, nej, men genomfört uppföljning=1, nej=0).;U28464
ersättning för ledsagares omkostnader enligt sol, (ja=1, nej=0) (-2021);U28466
aktuell rutin för att inte röja skyddade personuppgifter inom lss-barn, (ja=1, nej=0) (-2021);U28471
aktuell rutin för att inte röja skyddade personuppgifter inom lss-vuxen, (ja=1, nej=0) (-2021);U28472
använt ibic (individens behov i centrum) vid alla utredningar - lss vuxna, (ja, för alla=2, ja, men inte för alla=1, nej=0);U28544
använt ibic (individens behov i centrum) vid alla uppföljningar - lss vuxna, (ja, för alla=2, ja, men inte för alla=1, nej=0);U28545
använder standardiserade bedömningsmetoden freda-kortfrågor för att upptäcka våldsutsatthet hos enskilda vuxna, lss-vuxna, (ja=1, nej=0);U28546
använder standardiserad bedömningsmetoden audit för att upptäcka riskfylld alkoholkonsumtion-lss vuxna, (ja=1, nej=0);U28547
använder standardiserad bedömningsmetoden dudit för att upptäcka drogrelaterade problem - lss vuxna, (ja=1, nej=0);U28548
aktuell rutin att pröva möjlighet till arbete eller praktikplats , (ja=1, nej=0);U28549
aktuell rutin för information om samordnad individuell plan (sip) inom lss-barn, (ja=1, nej=0) (-2021);U28550
aktuell rutin för information om samordnad individuell plan (sip) inom lss-vuxna, (ja=1, nej=0) (-2021);U28551
handläggare inom lss som har socionomexamen, andel (%);U28672
genomfört individbaserad systematisk uppföljning av målgruppens behov (ja=1, nej=0);U20490
aktuell rutin vid indikation på att en vuxen utsatts för våld inom lss-barn , (ja=1, nej=0);U37539
aktuell rutin vid indikation på att en vuxen utsatts för våld inom lss-vuxen , (ja=1, nej=0);U37540
mpr-vaccinerade 2-åringar, andel (%);N01481
kvinnor i befolkningen kommun, andel (%);N02923
nöjd medborgar-index - tillgång till gångvägar/cykelvägar, medelbetyg (skala 0-10);N07497
nöjd medborgar-index - grönområden, parker och natur, medelbetyg (skala 0-10) (-2020);N07498
årsarbetare i förskolan med pedagogisk högskoleexamen, andel (%);N11023
invånare med låg ekonomisk standard, andel (%);N66080
nöjd inflytande-index - helheten (-2020);U00408
regelbunden behandling med sömn-/lugnande medel kommun, antal personer/1000 inv;U01416
mpr-vaccinerade barn, andel (%) (-2020);U01417
aktuell rutin för samordning mellan äldreomsorg och socialpsykiatri, (ja=1, nej=0) (-2021);U20470
brukarorganisationer har haft möjlighet att lämna synpunkter på framtagandet av överenskommelse med regionen, (ja=1, nej=0);U28111
uppsökande verksamhet riktad till personer med psykisk funktionsnedsättning, (ja=1, nej=0);U28477
öppen verksamhet till personer med psykisk funktionsnedsättning, (ja=1, nej=0);U28478
aktuell rutin för samordning mellan socialpsykiatri och ekonomiskt bistånd, (ja=1, nej=0) (-2021);U28479
aktuell rutin för samordning mellan socialpsykiatri och missbruk, (ja=1, nej=0) (-2021);U28480
aktuell rutin för samordning mellan socialpsykiatri och barn och unga, (ja=1, nej=0) (-2021);U28481
aktuell överenskommelse om samverkan mellan socialpsykiatri och arbetsförmedlingen, (ja=1, nej=0);U28487
aktuell överenskommelse om samverkan mellan socialpsykiatri och försäkringskassan, (ja=1, nej=0);U28488
aktuell samlad plan för personalens kompetensutveckling inom socialpsykiatri, (ja=1, nej=0) (-2021);U28489
case management i form av integrerade team till personer med psykisk sjukdom, (ja=1, nej=0);U28491
social färdighetsträning i forma av esl-modellen (ett självständigt liv) för personer med psykisk funktionsnedsättning, (ja=1, nej=0);U28494
systematisk uppföljning av resultat för att utveckla verksamheten inom socialpsykiatri, (ja=2, delvis= 1, nej=0);U28497
systematisk uppföljning av biståndsbeslutade insatser till enskilda på gruppnivå utifrån kön inom socialpsykiatri, (ja=1, nej=0);U28498
personligt ombud (po) till personer med psykisk funktionsnedsättning, (ja=1, nej=0);U28500
brukarstyrd brukarrevision av verksamheter inom socialpsykiatri, (ja=1, nej=0);U28501
brukarstyrd brukarrevision för att utveckla verksamheter inom socialpsykiatri, (ja=1, nej=0);U28502
brukarinflytandesamordnare (bisam) placerad på ledningsnivå inom socialpsykiatri, (ja=1, nej=0);U28503
aktuell rutin för att inte röja skyddade personuppgifter inom socialpsykiatri, (ja=1, nej=0) (-2021);U28506
ibic (individens behov i centrum) vid alla utredningar inom socialpsykiatri, (ja=2, delvis=1, nej=0);U28553
ibic (individens behov i centrum) vid alla uppföljningar inom socialpsykiatri, (ja=2, delvis=1, nej=0);U28554
använder standardiserade bedömningsmetoden freda-kortfrågor för att upptäcka våldsutsatthet hos enskilda vuxna inom socialpsykiatri, (ja=1, nej=0);U28555
använder audit för att upptäcka riskfylld alkoholkonsumtion inom socialpsykiatri, (ja=1, nej=0);U28556
använder dudit  för att upptäcka drogrelaterade problem inom socialpsykiatri, (ja=1, nej=0);U28557
aktuell rutin för information om samordnad individuell plan (sip) inom socialpsykiatri, (ja=1, nej=0) (-2021);U28558
aktuell överenskommelse mellan socialpsykiatri och region (ja=1, nej=0);U28572
systematisk uppföljning av resultat för att utveckla verksamheten utifrån kön, (ja=2, delvis=1, nej=0);U28573
andel handläggare inom området stöd till personer med psykisk funktionsnedsättning som har socionom-examen, andel (%).;U28671
uppsökande verksamhet för akut hemlösa, (ja=1, nej=0);U30426
uppsökande verksamhet för de som riskerar förlora sitt boende, (ja=1, nej=0);U30427
enskildas uppfattning används till att utveckla myndighetsutövningen inom socialpsykiatrin. (ja=1, nej=0);U33622
enskildas uppfattning används till att utveckla verksamheter inom socialpsykiatrin. (ja=1, nej=0);U33623
aktuell rutin vid indikation på att en vuxen utsatts för våld inom socialpsykiatri, (ja=1, nej=0);U37537
elever i förskoleklass, lägeskommun, antal;N11804
lärare med pedagogisk högskoleexamen i grundskola åk 1-9, lägeskommun, andel (%);N15030
elever/lärare (heltidstjänst) i grundskola åk 1-9, lägeskommun, antal;N15033
elever i åk 9 som uppnått betygskriterierna i alla ämnen, lägeskommun, andel (%);N15418
elever i åk 9 som är behöriga till naturvetenskaps- och teknikprogrammen, lägeskommun, andel (%);N15421
elever i åk 9 som är behöriga till ekonomi-, humanistiska och samhällsvetenskapsprogrammen, lägeskommun, andel (%);N15422
elever i åk 9 som är behöriga till estetiska programmet, lägeskommun, andel (%);N15423
elever i åk 9 som är behöriga till yrkesprogram, lägeskommun, andel (%);N15424
elever i åk 6 med lägst betyget e i engelska, lägeskommun, andel (%);N15480
elever i åk 6 med lägst betyget e i matematik, lägeskommun, andel (%);N15483
elever i åk 6 med lägst betyget e i svenska, lägeskommun, andel (%);N15486
elever i åk 9 med lägst betyget e  i engelska, lägeskommun, andel (%);N15492
elever i åk 9 med lägst betyget e i matematik, lägeskommun, andel (%);N15495
elever i åk 9 med lägst betyget e  i svenska, lägeskommun, andel (%);N15498
elever i åk 9, betygspoäng i matematik, lägeskommun, genomsnitt;N15503
elever i åk. 9, meritvärde lägeskommun, genomsnitt (17 ämnen);N15504
elever i åk 6, betygspoäng i matematik, lägeskommun, genomsnitt;N15509
elever i åk 6, betygspoäng i svenska, lägeskommun, genomsnitt;N15510
elever i åk 9 som fått ett högre betyg än provbetyg för ämnesprov i svenska som andraspråk, lägeskommun, andel (%);N15521
elever i åk 9 som fått ett lägre betyg än provbetyg för ämnesprov i svenska som andraspråk, lägeskommun, andel (%);N15522
elever i grundskola belägen i kommunen åk 1-9, lägeskommun, antal;N15807
lärare i grundskola belägen i kommunen, antal;N15808
lärare (heltidstjänster) med lärarlegitimation och behörighet i minst ett ämne i grundskola åk 1-9, lägeskommun, andel (%);N15813
elever vars föräldrar har eftergymnasial utbildning, åk 1-9 i lägeskommun, andel (%);N15816
flickor i grundskola åk 1-9, lägeskommun, andel (%);N15817
utländsk bakgrund bland elever i åk 1-9, lägeskommun, andel (%);N15818
elever i åk 9 som uppnått betygskriterierna, avvikelse från salsa på enhetsnivå, procentenheter;U15414
meritvärde i åk. 9, avvikelse från salsa på enhetsnivå, poäng;U15416
elever i åk 9 som fått ett högre betyg än provbetyg för ämnesprov i matematik, lägeskommun, andel (%);U15429
elever i åk 9 som fått ett lägre betyg än provbetyg för ämnesprov i matematik, lägeskommun, andel (%);U15430
elever i åk 9 som fått ett högre betyg än provbetyg för ämnesprov i engelska, lägeskommun, andel (%);U15431
elever i åk 9 som fått ett lägre betyg än provbetyg för ämnesprov i engelska, lägeskommun, andel (%);U15432
elever i åk 9 som fått ett högre betyg än provbetyg för ämnesprov i svenska, lägeskommun, andel (%);U15433
elever i åk 9 som fått ett lägre betyg än provbetyg för ämnesprov i svenska, lägeskommun, andel (%);U15434
hemtjänsttagare med namngiven fast personalkontakt, andel (%);U21516
personer med hemtjänst äldreomsorg en plan som innehåller dokumentation om hur personen deltagit vid upprättande/förändring av sin genomförandeplan, andel (%);U21554
aktuell rutin för när den enskilde, trots överenskommelse, inte öppnar dörren/svarar på ringsignal?;U21555
aktuell rutin för när den enskilde plötsligt uppvisar ett försämrat allmäntillstånd i hemtjänsten äldreomsorg?;U21556
aktuell rutin vid misstanke om att den enskilde är undernärd eller felnärd i hemtjänsten äldreomsorg?;U21557
aktuell rutin  för hur fördjupade läkemedelsgenomgångar ska genomföras i samverkan med den enskilde och läkare samt ansvarig sjuksköterska, där hemtjänstpersonal medverkar, i hemtjänsten äldreomsorg?;U21568
närhet till träningslokal och som lätt kan nås av de äldre personerna i särskilt boende för äldre?;U23503
personer med en plan som innehåller dokumentation om hur personen deltagit vid upprättande/förändring av sin genomförandeplan i särskilt boende äldreomsorg. andel (%);U23565
aktuell rutin för schemalagda möten med sjuksköterska i frågor som rör personer med behov av kommunal hälso- och sjukvårdsinsatser i särskilt boende äldreomsorg;U23572
